frame,track_id,name,posture
299,9,Unknown,SITTING
299,10,Unknown,SITTING
299,11,Unknown,SITTING
299,12,Unknown,SITTING
299,14,Unknown,SITTING
299,17,Unknown,SITTING
299,18,Unknown,SITTING
299,20,Unknown,SITTING
299,22,Unknown,SITTING
299,19,Unknown,SITTING
299,31,Unknown,STANDING
299,21,Unknown,SITTING
299,23,Unknown,SITTING
299,16,Unknown,STANDING
300,1,Unknown,SITTING
300,2,Unknown,SITTING
300,3,Unknown,SITTING
300,4,Unknown,SITTING
300,5,Unknown,SITTING
300,6,Unknown,SITTING
300,7,Unknown,STANDING
300,8,Unknown,SITTING
300,9,Unknown,SITTING
300,10,Unknown,SITTING
300,11,Unknown,SITTING
300,12,Unknown,SITTING
300,14,Unknown,SITTING
300,17,Unknown,SITTING
300,18,Unknown,SITTING
300,20,Unknown,SITTING
300,22,Unknown,SITTING
300,19,Unknown,SITTING
300,31,Unknown,STANDING
300,21,Unknown,SITTING
300,23,Unknown,SITTING
300,16,Unknown,STANDING
301,1,Unknown,SITTING
301,2,Unknown,SITTING
301,3,Unknown,SITTING
301,4,Unknown,SITTING
301,5,Unknown,SITTING
301,6,Unknown,SITTING
301,7,Unknown,STANDING
301,8,Unknown,SITTING
301,9,Unknown,SITTING
301,10,Unknown,SITTING
301,11,Unknown,SITTING
301,12,Unknown,SITTING
301,14,Unknown,SITTING
301,17,Unknown,SITTING
301,18,Unknown,SITTING
301,20,Unknown,SITTING
301,22,Unknown,SITTING
301,19,Unknown,SITTING
301,31,Unknown,STANDING
301,21,Unknown,SITTING
301,23,Unknown,SITTING
301,16,Unknown,STANDING
301,13,Unknown,SITTING
301,32,Unknown,SITTING
301,41,Unknown,SITTING
302,1,Unknown,SITTING
302,2,Unknown,SITTING
302,3,Unknown,SITTING
302,4,Unknown,SITTING
302,5,Unknown,SITTING
302,6,Unknown,SITTING
302,7,Unknown,STANDING
302,8,Unknown,SITTING
302,9,Unknown,SITTING
302,10,Unknown,SITTING
302,11,Unknown,SITTING
302,12,Unknown,SITTING
302,14,Unknown,SITTING
302,17,Unknown,SITTING
302,18,Unknown,SITTING
302,20,Unknown,SITTING
302,22,Unknown,SITTING
302,19,Unknown,SITTING
302,31,Unknown,STANDING
302,21,Unknown,SITTING
302,23,Unknown,SITTING
302,16,Unknown,STANDING
302,13,Unknown,SITTING
302,32,Unknown,SITTING
302,41,Unknown,SITTING
303,1,Unknown,SITTING
303,2,Unknown,SITTING
303,3,Unknown,SITTING
303,4,Unknown,SITTING
303,5,Unknown,SITTING
303,6,Unknown,SITTING
303,7,Unknown,STANDING
303,8,Unknown,SITTING
303,9,Unknown,SITTING
303,10,Unknown,SITTING
303,11,Unknown,SITTING
303,12,Unknown,SITTING
303,14,Unknown,SITTING
303,17,Unknown,SITTING
303,18,Unknown,SITTING
303,20,Unknown,SITTING
303,22,Unknown,SITTING
303,19,Unknown,SITTING
303,31,Unknown,STANDING
303,21,Unknown,SITTING
303,23,Unknown,SITTING
303,16,Unknown,STANDING
303,13,Unknown,SITTING
303,32,Unknown,SITTING
303,41,Unknown,SITTING
304,1,Unknown,SITTING
304,2,Unknown,SITTING
304,3,Unknown,SITTING
304,4,Unknown,SITTING
304,5,Unknown,SITTING
304,6,Unknown,SITTING
304,7,Unknown,STANDING
304,8,Unknown,SITTING
304,9,Unknown,SITTING
304,10,Unknown,SITTING
304,11,Unknown,SITTING
304,12,Unknown,SITTING
304,14,Unknown,SITTING
304,17,Unknown,SITTING
304,18,Unknown,SITTING
304,20,Unknown,SITTING
304,22,Unknown,SITTING
304,19,Unknown,SITTING
304,31,Unknown,STANDING
304,21,Unknown,SITTING
304,23,Unknown,SITTING
304,16,Unknown,STANDING
304,13,Unknown,SITTING
304,32,Unknown,SITTING
304,41,Unknown,SITTING
305,1,Unknown,SITTING
305,2,Unknown,SITTING
305,3,Unknown,SITTING
305,4,Unknown,SITTING
305,5,Unknown,SITTING
305,6,Unknown,SITTING
305,7,Unknown,STANDING
305,8,Unknown,SITTING
305,9,Unknown,SITTING
305,10,Unknown,SITTING
305,11,Unknown,SITTING
305,12,Unknown,SITTING
305,14,Unknown,SITTING
305,17,Unknown,SITTING
305,18,Unknown,SITTING
305,20,Unknown,SITTING
305,22,Unknown,SITTING
305,19,Unknown,SITTING
305,31,Unknown,STANDING
305,21,Unknown,SITTING
305,23,Unknown,SITTING
305,16,Unknown,STANDING
305,13,Unknown,SITTING
305,32,Unknown,SITTING
305,41,Unknown,SITTING
306,1,Unknown,SITTING
306,2,Unknown,SITTING
306,3,Unknown,SITTING
306,4,Unknown,SITTING
306,5,Unknown,SITTING
306,6,Unknown,SITTING
306,7,Unknown,STANDING
306,8,Unknown,SITTING
306,9,Unknown,SITTING
306,10,Unknown,SITTING
306,11,Unknown,SITTING
306,12,Unknown,SITTING
306,14,Unknown,SITTING
306,17,Unknown,SITTING
306,18,Unknown,SITTING
306,20,Unknown,SITTING
306,22,Unknown,SITTING
306,19,Unknown,SITTING
306,31,Unknown,STANDING
306,21,Unknown,SITTING
306,23,Unknown,SITTING
306,16,Unknown,STANDING
306,13,Unknown,SITTING
306,32,Unknown,SITTING
306,41,Unknown,SITTING
307,1,Unknown,SITTING
307,2,Unknown,SITTING
307,3,Unknown,SITTING
307,4,Unknown,SITTING
307,5,Unknown,SITTING
307,6,Unknown,SITTING
307,7,Unknown,STANDING
307,8,Unknown,SITTING
307,9,Unknown,SITTING
307,10,Unknown,SITTING
307,11,Unknown,SITTING
307,12,Unknown,SITTING
307,14,Unknown,SITTING
307,17,Unknown,SITTING
307,18,Unknown,SITTING
307,20,Unknown,SITTING
307,22,Unknown,SITTING
307,19,Unknown,SITTING
307,31,Unknown,STANDING
307,21,Unknown,SITTING
307,23,Unknown,SITTING
307,16,Unknown,STANDING
307,13,Unknown,SITTING
307,32,Unknown,SITTING
307,41,Unknown,SITTING
308,1,Unknown,SITTING
308,2,Unknown,SITTING
308,3,Unknown,SITTING
308,4,Unknown,SITTING
308,5,Unknown,SITTING
308,6,Unknown,SITTING
308,7,Unknown,STANDING
308,8,Unknown,SITTING
308,9,Unknown,SITTING
308,10,Unknown,SITTING
308,11,Unknown,SITTING
308,12,Unknown,SITTING
308,14,Unknown,SITTING
308,17,Unknown,SITTING
308,18,Unknown,SITTING
308,20,Unknown,SITTING
308,22,Unknown,SITTING
308,19,Unknown,SITTING
308,31,Unknown,STANDING
308,21,Unknown,SITTING
308,23,Unknown,SITTING
308,16,Unknown,STANDING
308,13,Unknown,SITTING
308,32,Unknown,SITTING
308,41,Unknown,SITTING
309,1,Unknown,SITTING
309,2,Unknown,SITTING
309,3,Unknown,SITTING
309,4,Unknown,SITTING
309,5,Unknown,SITTING
309,6,Unknown,SITTING
309,7,Unknown,STANDING
309,8,Unknown,SITTING
309,9,Unknown,SITTING
309,10,Unknown,SITTING
309,11,Unknown,SITTING
309,12,Unknown,SITTING
309,14,Unknown,SITTING
309,17,Unknown,SITTING
309,18,Unknown,SITTING
309,20,Unknown,SITTING
309,22,Unknown,SITTING
309,19,Unknown,SITTING
309,31,Unknown,STANDING
309,21,Unknown,SITTING
309,23,Unknown,SITTING
309,16,Unknown,STANDING
309,13,Unknown,SITTING
309,32,Unknown,SITTING
309,41,Unknown,SITTING
310,1,Unknown,SITTING
310,2,Unknown,SITTING
310,3,Unknown,SITTING
310,4,Unknown,SITTING
310,5,Unknown,SITTING
310,6,Unknown,SITTING
310,7,Unknown,STANDING
310,8,Unknown,SITTING
310,9,Unknown,SITTING
310,10,Unknown,SITTING
310,11,Unknown,SITTING
310,12,Unknown,SITTING
310,14,Unknown,SITTING
310,17,Unknown,SITTING
310,18,Unknown,SITTING
310,20,Unknown,SITTING
310,22,Unknown,SITTING
310,19,Unknown,SITTING
310,31,Unknown,STANDING
310,21,Unknown,SITTING
310,23,Unknown,SITTING
310,16,Unknown,STANDING
310,13,Unknown,SITTING
310,32,Unknown,SITTING
310,41,Unknown,SITTING
311,1,Unknown,SITTING
311,2,Unknown,SITTING
311,3,Unknown,SITTING
311,4,Unknown,SITTING
311,5,Unknown,SITTING
311,6,Unknown,SITTING
311,7,Unknown,STANDING
311,8,Unknown,SITTING
311,9,Unknown,SITTING
311,10,Unknown,SITTING
311,11,Unknown,SITTING
311,12,Unknown,SITTING
311,14,Unknown,SITTING
311,17,Unknown,SITTING
311,18,Unknown,SITTING
311,20,Unknown,SITTING
311,22,Unknown,SITTING
311,19,Unknown,SITTING
311,31,Unknown,STANDING
311,21,Unknown,SITTING
311,23,Unknown,SITTING
311,16,Unknown,STANDING
311,13,Unknown,SITTING
311,32,Unknown,SITTING
311,41,Unknown,SITTING
312,1,Unknown,SITTING
312,2,Unknown,SITTING
312,3,Unknown,SITTING
312,4,Unknown,SITTING
312,5,Unknown,SITTING
312,6,Unknown,SITTING
312,7,Unknown,STANDING
312,8,Unknown,SITTING
312,9,Unknown,SITTING
312,10,Unknown,SITTING
312,11,Unknown,SITTING
312,12,Unknown,SITTING
312,14,Unknown,SITTING
312,17,Unknown,SITTING
312,18,Unknown,SITTING
312,20,Unknown,SITTING
312,22,Unknown,SITTING
312,19,Unknown,SITTING
312,31,Unknown,STANDING
312,21,Unknown,SITTING
312,23,Unknown,SITTING
312,16,Unknown,STANDING
312,13,Unknown,SITTING
312,32,Unknown,SITTING
312,41,Unknown,SITTING
313,1,Unknown,SITTING
313,2,Unknown,SITTING
313,3,Unknown,SITTING
313,4,Unknown,SITTING
313,5,Unknown,SITTING
313,6,Unknown,SITTING
313,7,Unknown,STANDING
313,8,Unknown,SITTING
313,9,Unknown,SITTING
313,10,Unknown,SITTING
313,11,Unknown,SITTING
313,12,Unknown,SITTING
313,14,Unknown,SITTING
313,17,Unknown,SITTING
313,18,Unknown,SITTING
313,20,Unknown,SITTING
313,22,Unknown,SITTING
313,19,Unknown,SITTING
313,31,Unknown,STANDING
313,21,Unknown,SITTING
313,23,Unknown,SITTING
313,16,Unknown,STANDING
313,13,Unknown,SITTING
313,32,Unknown,SITTING
313,41,Unknown,SITTING
314,1,Unknown,SITTING
314,2,Unknown,SITTING
314,3,Unknown,SITTING
314,4,Unknown,SITTING
314,5,Unknown,SITTING
314,6,Unknown,SITTING
314,7,Unknown,STANDING
314,8,Unknown,SITTING
314,9,Unknown,SITTING
314,10,Unknown,SITTING
314,11,Unknown,SITTING
314,12,Unknown,SITTING
314,14,Unknown,SITTING
314,17,Unknown,SITTING
314,18,Unknown,SITTING
314,20,Unknown,SITTING
314,22,Unknown,SITTING
314,19,Unknown,SITTING
314,31,Unknown,STANDING
314,21,Unknown,SITTING
314,23,Unknown,SITTING
314,16,Unknown,STANDING
314,13,Unknown,SITTING
314,32,Unknown,SITTING
314,41,Unknown,SITTING
315,1,Unknown,SITTING
315,2,Unknown,SITTING
315,3,Unknown,SITTING
315,4,Unknown,SITTING
315,5,Unknown,SITTING
315,6,Unknown,SITTING
315,7,Unknown,STANDING
315,8,Unknown,SITTING
315,9,Unknown,SITTING
315,10,Unknown,SITTING
315,11,Unknown,SITTING
315,12,Unknown,SITTING
315,14,Unknown,SITTING
315,17,Unknown,SITTING
315,18,Unknown,SITTING
315,20,Unknown,SITTING
315,22,Unknown,SITTING
315,19,Unknown,SITTING
315,31,Unknown,STANDING
315,21,Unknown,SITTING
315,23,Unknown,SITTING
315,16,Unknown,STANDING
315,13,Unknown,SITTING
315,32,Unknown,SITTING
315,41,Unknown,SITTING
316,1,Unknown,SITTING
316,2,Unknown,SITTING
316,3,Unknown,SITTING
316,4,Unknown,SITTING
316,5,Unknown,SITTING
316,6,Unknown,SITTING
316,7,Unknown,STANDING
316,8,Unknown,SITTING
316,9,Unknown,SITTING
316,10,Unknown,SITTING
316,11,Unknown,SITTING
316,12,Unknown,SITTING
316,14,Unknown,SITTING
316,17,Unknown,SITTING
316,18,Unknown,SITTING
316,20,Unknown,SITTING
316,22,Unknown,SITTING
316,19,Unknown,SITTING
316,31,Unknown,STANDING
316,21,Unknown,SITTING
316,23,Unknown,SITTING
316,16,Unknown,STANDING
316,41,Unknown,SITTING
316,35,Unknown,SITTING
317,1,Unknown,SITTING
317,2,Unknown,SITTING
317,3,Unknown,SITTING
317,4,Unknown,SITTING
317,5,Unknown,SITTING
317,6,Unknown,SITTING
317,7,Unknown,STANDING
317,8,Unknown,SITTING
317,9,Unknown,SITTING
317,10,Unknown,SITTING
317,11,Unknown,SITTING
317,12,Unknown,SITTING
317,14,Unknown,SITTING
317,17,Unknown,SITTING
317,18,Unknown,SITTING
317,20,Unknown,SITTING
317,22,Unknown,SITTING
317,19,Unknown,SITTING
317,31,Unknown,STANDING
317,21,Unknown,SITTING
317,23,Unknown,SITTING
317,16,Unknown,STANDING
317,41,Unknown,SITTING
317,35,Unknown,SITTING
318,1,Unknown,SITTING
318,2,Unknown,SITTING
318,3,Unknown,SITTING
318,4,Unknown,SITTING
318,5,Unknown,SITTING
318,6,Unknown,SITTING
318,7,Unknown,STANDING
318,8,Unknown,SITTING
318,9,Unknown,SITTING
318,10,Unknown,SITTING
318,11,Unknown,SITTING
318,12,Unknown,SITTING
318,14,Unknown,SITTING
318,17,Unknown,SITTING
318,18,Unknown,SITTING
318,20,Unknown,SITTING
318,22,Unknown,SITTING
318,19,Unknown,SITTING
318,31,Unknown,STANDING
318,21,Unknown,SITTING
318,16,Unknown,STANDING
318,41,Unknown,SITTING
318,35,Unknown,SITTING
318,32,Unknown,SITTING
319,1,Unknown,SITTING
319,2,Unknown,SITTING
319,3,Unknown,SITTING
319,4,Unknown,SITTING
319,5,Unknown,SITTING
319,6,Unknown,SITTING
319,7,Unknown,STANDING
319,8,Unknown,SITTING
319,9,Unknown,SITTING
319,10,Unknown,SITTING
319,11,Unknown,SITTING
319,12,Unknown,SITTING
319,14,Unknown,SITTING
319,17,Unknown,SITTING
319,18,Unknown,SITTING
319,20,Unknown,SITTING
319,22,Unknown,SITTING
319,19,Unknown,SITTING
319,31,Unknown,STANDING
319,21,Unknown,SITTING
319,16,Unknown,STANDING
319,41,Unknown,SITTING
319,35,Unknown,SITTING
319,32,Unknown,SITTING
319,23,Unknown,SITTING
320,1,Unknown,SITTING
320,2,Unknown,SITTING
320,3,Unknown,SITTING
320,4,Unknown,SITTING
320,5,Unknown,SITTING
320,6,Unknown,SITTING
320,7,Unknown,STANDING
320,8,Unknown,SITTING
320,9,Unknown,SITTING
320,10,Unknown,SITTING
320,11,Unknown,SITTING
320,12,Unknown,SITTING
320,14,Unknown,SITTING
320,17,Unknown,SITTING
320,18,Unknown,SITTING
320,20,Unknown,SITTING
320,22,Unknown,SITTING
320,19,Unknown,SITTING
320,31,Unknown,STANDING
320,21,Unknown,SITTING
320,41,Unknown,SITTING
320,35,Unknown,SITTING
320,32,Unknown,SITTING
321,1,Unknown,SITTING
321,2,Unknown,SITTING
321,3,Unknown,SITTING
321,4,Unknown,SITTING
321,5,Unknown,SITTING
321,6,Unknown,SITTING
321,7,Unknown,STANDING
321,8,Unknown,SITTING
321,9,Unknown,SITTING
321,10,Unknown,SITTING
321,11,Unknown,SITTING
321,12,Unknown,SITTING
321,14,Unknown,SITTING
321,17,Unknown,SITTING
321,18,Unknown,SITTING
321,20,Unknown,SITTING
321,22,Unknown,SITTING
321,19,Unknown,SITTING
321,31,Unknown,STANDING
321,21,Unknown,SITTING
321,41,Unknown,SITTING
321,35,Unknown,SITTING
321,32,Unknown,SITTING
322,1,Unknown,SITTING
322,2,Unknown,SITTING
322,3,Unknown,SITTING
322,4,Unknown,SITTING
322,5,Unknown,SITTING
322,6,Unknown,SITTING
322,7,Unknown,STANDING
322,8,Unknown,SITTING
322,9,Unknown,SITTING
322,10,Unknown,SITTING
322,11,Unknown,SITTING
322,12,Unknown,SITTING
322,14,Unknown,SITTING
322,17,Unknown,SITTING
322,18,Unknown,SITTING
322,20,Unknown,SITTING
322,22,Unknown,SITTING
322,19,Unknown,SITTING
322,31,Unknown,STANDING
322,21,Unknown,SITTING
322,35,Unknown,SITTING
322,32,Unknown,SITTING
322,16,Unknown,STANDING
323,1,Unknown,SITTING
323,2,Unknown,SITTING
323,3,Unknown,SITTING
323,4,Unknown,SITTING
323,5,Unknown,SITTING
323,6,Unknown,SITTING
323,7,Unknown,STANDING
323,8,Unknown,SITTING
323,9,Unknown,SITTING
323,10,Unknown,SITTING
323,11,Unknown,SITTING
323,12,Unknown,SITTING
323,14,Unknown,SITTING
323,17,Unknown,SITTING
323,18,Unknown,SITTING
323,20,Unknown,SITTING
323,22,Unknown,SITTING
323,19,Unknown,SITTING
323,31,Unknown,STANDING
323,21,Unknown,SITTING
323,35,Unknown,SITTING
323,32,Unknown,SITTING
323,16,Unknown,STANDING
323,23,Unknown,SITTING
324,1,Unknown,SITTING
324,2,Unknown,SITTING
324,3,Unknown,SITTING
324,4,Unknown,SITTING
324,5,Unknown,SITTING
324,6,Unknown,SITTING
324,7,Unknown,STANDING
324,8,Unknown,SITTING
324,9,Unknown,SITTING
324,10,Unknown,SITTING
324,11,Unknown,SITTING
324,12,Unknown,SITTING
324,14,Unknown,SITTING
324,17,Unknown,SITTING
324,18,Unknown,SITTING
324,20,Unknown,SITTING
324,22,Unknown,SITTING
324,19,Unknown,SITTING
324,31,Unknown,STANDING
324,21,Unknown,SITTING
324,35,Unknown,SITTING
324,32,Unknown,SITTING
324,16,Unknown,STANDING
324,23,Unknown,SITTING
325,1,Unknown,SITTING
325,2,Unknown,SITTING
325,3,Unknown,SITTING
325,4,Unknown,SITTING
325,5,Unknown,SITTING
325,6,Unknown,SITTING
325,7,Unknown,STANDING
325,8,Unknown,SITTING
325,9,Unknown,SITTING
325,10,Unknown,SITTING
325,11,Unknown,SITTING
325,12,Unknown,SITTING
325,14,Unknown,SITTING
325,17,Unknown,SITTING
325,18,Unknown,SITTING
325,20,Unknown,SITTING
325,22,Unknown,SITTING
325,19,Unknown,SITTING
325,31,Unknown,STANDING
325,21,Unknown,SITTING
325,35,Unknown,SITTING
325,32,Unknown,SITTING
325,16,Unknown,STANDING
325,23,Unknown,SITTING
325,41,Unknown,SITTING
326,1,Unknown,SITTING
326,2,Unknown,SITTING
326,3,Unknown,SITTING
326,4,Unknown,SITTING
326,5,Unknown,SITTING
326,6,Unknown,SITTING
326,7,Unknown,STANDING
326,8,Unknown,SITTING
326,9,Unknown,SITTING
326,10,Unknown,SITTING
326,11,Unknown,SITTING
326,12,Unknown,SITTING
326,14,Unknown,SITTING
326,17,Unknown,SITTING
326,18,Unknown,SITTING
326,20,Unknown,SITTING
326,22,Unknown,SITTING
326,19,Unknown,SITTING
326,31,Unknown,STANDING
326,21,Unknown,SITTING
326,35,Unknown,SITTING
326,32,Unknown,SITTING
326,16,Unknown,SITTING
326,23,Unknown,SITTING
326,41,Unknown,SITTING
326,13,Unknown,SITTING
327,1,Unknown,SITTING
327,2,Unknown,SITTING
327,3,Unknown,SITTING
327,4,Unknown,SITTING
327,5,Unknown,SITTING
327,6,Unknown,SITTING
327,7,Unknown,STANDING
327,8,Unknown,SITTING
327,9,Unknown,SITTING
327,10,Unknown,SITTING
327,11,Unknown,SITTING
327,12,Unknown,SITTING
327,14,Unknown,SITTING
327,17,Unknown,SITTING
327,18,Unknown,SITTING
327,20,Unknown,SITTING
327,22,Unknown,SITTING
327,19,Unknown,SITTING
327,31,Unknown,STANDING
327,21,Unknown,SITTING
327,35,Unknown,SITTING
327,32,Unknown,SITTING
327,16,Unknown,SITTING
327,23,Unknown,SITTING
327,41,Unknown,SITTING
328,1,Unknown,SITTING
328,2,Unknown,SITTING
328,3,Unknown,SITTING
328,4,Unknown,SITTING
328,5,Unknown,SITTING
328,6,Unknown,SITTING
328,7,Unknown,STANDING
328,8,Unknown,SITTING
328,9,Unknown,SITTING
328,10,Unknown,SITTING
328,11,Unknown,SITTING
328,12,Unknown,SITTING
328,14,Unknown,SITTING
328,17,Unknown,SITTING
328,18,Unknown,SITTING
328,20,Unknown,SITTING
328,22,Unknown,SITTING
328,19,Unknown,SITTING
328,31,Unknown,STANDING
328,21,Unknown,SITTING
328,35,Unknown,SITTING
328,32,Unknown,SITTING
328,23,Unknown,SITTING
328,41,Unknown,SITTING
329,1,Unknown,SITTING
329,2,Unknown,SITTING
329,3,Unknown,SITTING
329,4,Unknown,SITTING
329,5,Unknown,SITTING
329,6,Unknown,SITTING
329,7,Unknown,STANDING
329,8,Unknown,SITTING
329,9,Unknown,SITTING
329,10,Unknown,SITTING
329,11,Unknown,SITTING
329,12,Unknown,SITTING
329,14,Unknown,SITTING
329,17,Unknown,SITTING
329,18,Unknown,SITTING
329,20,Unknown,SITTING
329,22,Unknown,SITTING
329,19,Unknown,SITTING
329,31,Unknown,STANDING
329,21,Unknown,SITTING
329,35,Unknown,SITTING
329,32,Unknown,SITTING
329,23,Unknown,SITTING
329,41,Unknown,SITTING
329,16,Unknown,SITTING
330,1,Unknown,SITTING
330,2,Unknown,SITTING
330,3,Unknown,SITTING
330,4,Unknown,SITTING
330,5,Unknown,SITTING
330,6,Unknown,SITTING
330,7,Unknown,STANDING
330,8,Unknown,SITTING
330,9,Unknown,SITTING
330,10,Unknown,SITTING
330,11,Unknown,SITTING
330,12,Unknown,SITTING
330,14,Unknown,SITTING
330,17,Unknown,SITTING
330,18,Unknown,SITTING
330,20,Unknown,SITTING
330,22,Unknown,SITTING
330,19,Unknown,SITTING
330,31,Unknown,STANDING
330,21,Unknown,SITTING
330,35,Unknown,SITTING
330,32,Unknown,SITTING
330,23,Unknown,SITTING
330,41,Unknown,SITTING
330,16,Unknown,SITTING
330,13,Unknown,SITTING
331,1,Unknown,SITTING
331,2,Unknown,SITTING
331,3,Unknown,SITTING
331,4,Unknown,SITTING
331,5,Unknown,SITTING
331,6,Unknown,SITTING
331,7,Unknown,STANDING
331,8,Unknown,SITTING
331,9,Unknown,SITTING
331,10,Unknown,SITTING
331,11,Unknown,SITTING
331,12,Unknown,SITTING
331,14,Unknown,SITTING
331,17,Unknown,SITTING
331,18,Unknown,SITTING
331,20,Unknown,SITTING
331,22,Unknown,SITTING
331,19,Unknown,SITTING
331,31,Unknown,STANDING
331,21,Unknown,SITTING
331,35,Unknown,SITTING
331,23,Unknown,SITTING
331,41,Unknown,SITTING
331,16,Unknown,SITTING
332,1,Unknown,SITTING
332,2,Unknown,SITTING
332,3,Unknown,SITTING
332,4,Unknown,SITTING
332,5,Unknown,SITTING
332,6,Unknown,SITTING
332,7,Unknown,STANDING
332,8,Unknown,SITTING
332,9,Unknown,SITTING
332,10,Unknown,SITTING
332,11,Unknown,SITTING
332,12,Unknown,SITTING
332,14,Unknown,SITTING
332,17,Unknown,SITTING
332,18,Unknown,SITTING
332,20,Unknown,SITTING
332,22,Unknown,SITTING
332,19,Unknown,SITTING
332,31,Unknown,STANDING
332,21,Unknown,SITTING
332,35,Unknown,SITTING
332,23,Unknown,SITTING
332,41,Unknown,SITTING
332,16,Unknown,SITTING
332,43,Unknown,SITTING
333,1,Unknown,SITTING
333,2,Unknown,SITTING
333,3,Unknown,SITTING
333,4,Unknown,SITTING
333,5,Unknown,SITTING
333,6,Unknown,SITTING
333,7,Unknown,STANDING
333,8,Unknown,SITTING
333,9,Unknown,SITTING
333,10,Unknown,SITTING
333,11,Unknown,SITTING
333,12,Unknown,SITTING
333,14,Unknown,SITTING
333,17,Unknown,SITTING
333,18,Unknown,SITTING
333,20,Unknown,SITTING
333,22,Unknown,SITTING
333,19,Unknown,SITTING
333,31,Unknown,STANDING
333,21,Unknown,SITTING
333,35,Unknown,SITTING
333,23,Unknown,SITTING
333,41,Unknown,SITTING
333,16,Unknown,SITTING
333,43,Unknown,SITTING
334,1,Unknown,SITTING
334,2,Unknown,SITTING
334,3,Unknown,SITTING
334,4,Unknown,SITTING
334,5,Unknown,SITTING
334,6,Unknown,SITTING
334,7,Unknown,STANDING
334,8,Unknown,SITTING
334,9,Unknown,SITTING
334,10,Unknown,SITTING
334,11,Unknown,SITTING
334,12,Unknown,SITTING
334,14,Unknown,SITTING
334,17,Unknown,SITTING
334,18,Unknown,SITTING
334,20,Unknown,SITTING
334,22,Unknown,SITTING
334,19,Unknown,SITTING
334,31,Unknown,STANDING
334,21,Unknown,SITTING
334,35,Unknown,SITTING
334,23,Unknown,SITTING
334,41,Unknown,SITTING
334,16,Unknown,SITTING
334,43,Unknown,SITTING
335,1,Unknown,SITTING
335,2,Unknown,SITTING
335,3,Unknown,SITTING
335,4,Unknown,SITTING
335,5,Unknown,SITTING
335,6,Unknown,SITTING
335,7,Unknown,STANDING
335,8,Unknown,SITTING
335,9,Unknown,SITTING
335,10,Unknown,SITTING
335,11,Unknown,SITTING
335,12,Unknown,SITTING
335,14,Unknown,SITTING
335,17,Unknown,SITTING
335,18,Unknown,SITTING
335,20,Unknown,SITTING
335,22,Unknown,SITTING
335,19,Unknown,SITTING
335,31,Unknown,STANDING
335,21,Unknown,SITTING
335,35,Unknown,SITTING
335,23,Unknown,SITTING
335,41,Unknown,SITTING
335,16,Unknown,STANDING
335,43,Unknown,SITTING
336,1,Unknown,SITTING
336,2,Unknown,SITTING
336,3,Unknown,SITTING
336,4,Unknown,SITTING
336,5,Unknown,SITTING
336,6,Unknown,SITTING
336,7,Unknown,STANDING
336,8,Unknown,SITTING
336,9,Unknown,SITTING
336,10,Unknown,SITTING
336,11,Unknown,SITTING
336,12,Unknown,SITTING
336,14,Unknown,SITTING
336,17,Unknown,SITTING
336,18,Unknown,SITTING
336,20,Unknown,SITTING
336,22,Unknown,SITTING
336,31,Unknown,STANDING
336,21,Unknown,SITTING
336,35,Unknown,SITTING
336,23,Unknown,SITTING
336,41,Unknown,SITTING
336,16,Unknown,SITTING
336,43,Unknown,SITTING
337,1,Unknown,SITTING
337,2,Unknown,SITTING
337,3,Unknown,SITTING
337,4,Unknown,SITTING
337,5,Unknown,SITTING
337,6,Unknown,SITTING
337,7,Unknown,STANDING
337,8,Unknown,SITTING
337,9,Unknown,SITTING
337,10,Unknown,SITTING
337,11,Unknown,SITTING
337,12,Unknown,SITTING
337,14,Unknown,SITTING
337,17,Unknown,SITTING
337,18,Unknown,SITTING
337,20,Unknown,SITTING
337,22,Unknown,SITTING
337,31,Unknown,STANDING
337,21,Unknown,SITTING
337,35,Unknown,SITTING
337,23,Unknown,SITTING
337,41,Unknown,SITTING
337,16,Unknown,SITTING
337,43,Unknown,SITTING
337,19,Unknown,SITTING
338,1,Unknown,SITTING
338,2,Unknown,SITTING
338,3,Unknown,SITTING
338,4,Unknown,SITTING
338,5,Unknown,SITTING
338,6,Unknown,SITTING
338,7,Unknown,STANDING
338,8,Unknown,SITTING
338,9,Unknown,SITTING
338,10,Unknown,SITTING
338,11,Unknown,SITTING
338,12,Unknown,SITTING
338,14,Unknown,SITTING
338,17,Unknown,SITTING
338,18,Unknown,SITTING
338,20,Unknown,SITTING
338,22,Unknown,SITTING
338,31,Unknown,STANDING
338,21,Unknown,SITTING
338,35,Unknown,SITTING
338,23,Unknown,SITTING
338,41,Unknown,SITTING
338,16,Unknown,SITTING
338,43,Unknown,SITTING
338,19,Unknown,SITTING
339,1,Unknown,SITTING
339,2,Unknown,SITTING
339,3,Unknown,SITTING
339,4,Unknown,SITTING
339,5,Unknown,SITTING
339,6,Unknown,SITTING
339,7,Unknown,STANDING
339,8,Unknown,SITTING
339,9,Unknown,SITTING
339,10,Unknown,SITTING
339,11,Unknown,SITTING
339,12,Unknown,SITTING
339,14,Unknown,SITTING
339,17,Unknown,SITTING
339,18,Unknown,SITTING
339,20,Unknown,SITTING
339,22,Unknown,SITTING
339,31,Unknown,STANDING
339,21,Unknown,SITTING
339,35,Unknown,SITTING
339,23,Unknown,SITTING
339,41,Unknown,SITTING
339,16,Unknown,SITTING
339,43,Unknown,SITTING
339,19,Unknown,SITTING
