Frame,ID,State,Confidence
453,9,SITTING,0.7
453,6,SITTING,0.39
453,10,SITTING,0.85
453,2,SITTING,0.84
453,71,STANDING,0.69
453,13,SITTING,0.24
453,81,SITTING,0.76
453,83,SITTING,0.55
453,19,SITTING,0.62
453,3,STANDING,0.69
453,87,STANDING,0.43
454,1,SITTING,0.87
454,4,SITTING,0.57
454,5,STANDING,0.83
454,7,STANDING,0.85
454,8,STANDING,0.83
454,9,STANDING,0.71
454,6,SITTING,0.38
454,10,SITTING,0.85
454,2,SITTING,0.84
454,71,STANDING,0.69
454,13,SITTING,0.25
454,81,SITTING,0.76
454,83,SITTING,0.54
454,19,SITTING,0.6
454,3,STANDING,0.59
454,87,STANDING,0.43
455,1,SITTING,0.87
455,4,SITTING,0.82
455,5,STANDING,0.82
455,7,STANDING,0.85
455,8,STANDING,0.82
455,9,STANDING,0.71
455,6,SITTING,0.38
455,10,SITTING,0.86
455,2,SITTING,0.84
455,71,STANDING,0.68
455,13,SITTING,0.16
455,81,SITTING,0.75
455,83,SITTING,0.55
455,19,SITTING,0.58
455,3,STANDING,0.65
455,87,STANDING,0.42
456,1,SITTING,0.87
456,4,SITTING,0.82
456,5,STANDING,0.82
456,7,STANDING,0.85
456,8,STANDING,0.82
456,9,STANDING,0.69
456,6,SITTING,0.41
456,10,SITTING,0.86
456,2,SITTING,0.84
456,71,STANDING,0.68
456,13,SITTING,0.23
456,81,SITTING,0.73
456,83,SITTING,0.49
456,19,SITTING,0.6
456,3,STANDING,0.41
456,87,STANDING,0.39
456,76,STANDING,0.43
457,1,SITTING,0.87
457,4,SITTING,0.82
457,5,STANDING,0.83
457,7,STANDING,0.84
457,8,STANDING,0.81
457,9,STANDING,0.69
457,6,SITTING,0.41
457,10,SITTING,0.86
457,2,SITTING,0.84
457,71,STANDING,0.67
457,13,SITTING,0.32
457,81,SITTING,0.73
457,83,SITTING,0.5
457,19,SITTING,0.62
457,3,STANDING,0.22
457,87,STANDING,0.26
457,76,SITTING,0.57
458,1,SITTING,0.87
458,4,SITTING,0.84
458,5,STANDING,0.83
458,7,STANDING,0.85
458,8,STANDING,0.81
458,9,STANDING,0.68
458,6,SITTING,0.39
458,10,SITTING,0.86
458,2,SITTING,0.84
458,71,STANDING,0.66
458,13,SITTING,0.18
458,81,SITTING,0.75
458,83,SITTING,0.46
458,19,SITTING,0.61
458,87,STANDING,0.27
458,76,SITTING,0.78
459,1,SITTING,0.87
459,4,SITTING,0.83
459,5,STANDING,0.84
459,7,STANDING,0.84
459,8,STANDING,0.81
459,9,STANDING,0.68
459,6,SITTING,0.45
459,10,SITTING,0.86
459,2,SITTING,0.84
459,71,STANDING,0.67
459,13,SITTING,0.39
459,81,SITTING,0.72
459,83,SITTING,0.47
459,19,SITTING,0.61
459,87,STANDING,0.29
459,76,SITTING,0.81
460,1,SITTING,0.87
460,4,SITTING,0.82
460,5,STANDING,0.84
460,7,STANDING,0.85
460,8,STANDING,0.82
460,9,STANDING,0.69
460,6,SITTING,0.45
460,10,SITTING,0.85
460,2,SITTING,0.83
460,71,SITTING,0.66
460,13,SITTING,0.34
460,81,SITTING,0.7
460,83,SITTING,0.45
460,19,SITTING,0.54
460,87,STANDING,0.28
460,76,SITTING,0.76
461,1,SITTING,0.87
461,4,SITTING,0.82
461,5,STANDING,0.84
461,7,STANDING,0.85
461,8,STANDING,0.81
461,9,STANDING,0.68
461,6,SITTING,0.48
461,10,SITTING,0.86
461,2,SITTING,0.84
461,71,STANDING,0.65
461,13,SITTING,0.39
461,81,SITTING,0.7
461,83,SITTING,0.47
461,19,STANDING,0.48
461,87,STANDING,0.24
461,76,SITTING,0.82
462,1,SITTING,0.87
462,4,SITTING,0.82
462,5,STANDING,0.84
462,7,STANDING,0.85
462,8,STANDING,0.81
462,9,STANDING,0.7
462,6,SITTING,0.48
462,10,SITTING,0.85
462,2,SITTING,0.83
462,71,SITTING,0.66
462,13,SITTING,0.41
462,81,SITTING,0.7
462,83,SITTING,0.46
462,19,STANDING,0.46
462,87,STANDING,0.23
462,76,SITTING,0.63
462,3,STANDING,0.31
463,1,SITTING,0.87
463,4,SITTING,0.8
463,5,STANDING,0.83
463,7,STANDING,0.84
463,8,STANDING,0.8
463,9,STANDING,0.69
463,6,SITTING,0.45
463,10,SITTING,0.85
463,2,SITTING,0.83
463,71,SITTING,0.65
463,13,SITTING,0.49
463,81,SITTING,0.69
463,83,SITTING,0.45
463,19,STANDING,0.31
463,87,STANDING,0.15
463,76,SITTING,0.45
463,3,STANDING,0.42
464,1,SITTING,0.86
464,4,SITTING,0.82
464,5,STANDING,0.83
464,7,STANDING,0.84
464,8,STANDING,0.8
464,9,STANDING,0.69
464,6,SITTING,0.44
464,10,SITTING,0.85
464,2,SITTING,0.83
464,71,STANDING,0.65
464,13,SITTING,0.51
464,81,SITTING,0.72
464,83,SITTING,0.43
464,19,SITTING,0.4
464,87,STANDING,0.12
464,76,SITTING,0.43
464,3,STANDING,0.46
465,1,SITTING,0.86
465,4,SITTING,0.81
465,5,STANDING,0.81
465,7,STANDING,0.84
465,8,STANDING,0.78
465,9,STANDING,0.69
465,6,SITTING,0.45
465,10,SITTING,0.85
465,2,SITTING,0.83
465,71,STANDING,0.66
465,13,SITTING,0.54
465,81,SITTING,0.72
465,83,SITTING,0.43
465,19,SITTING,0.39
465,87,STANDING,0.11
465,76,SITTING,0.57
465,3,STANDING,0.35
466,1,SITTING,0.88
466,4,SITTING,0.81
466,5,STANDING,0.82
466,7,STANDING,0.85
466,8,STANDING,0.8
466,9,STANDING,0.69
466,6,SITTING,0.52
466,10,SITTING,0.85
466,2,SITTING,0.85
466,71,STANDING,0.68
466,13,SITTING,0.29
466,81,SITTING,0.31
466,83,SITTING,0.33
466,19,SITTING,0.35
466,87,STANDING,0.27
466,76,SITTING,0.32
466,3,STANDING,0.5
467,1,SITTING,0.86
467,4,SITTING,0.8
467,5,STANDING,0.82
467,7,SITTING,0.85
467,8,STANDING,0.8
467,9,STANDING,0.68
467,6,SITTING,0.49
467,10,SITTING,0.85
467,2,SITTING,0.83
467,71,STANDING,0.68
467,13,SITTING,0.27
467,81,SITTING,0.31
467,83,SITTING,0.33
467,19,SITTING,0.47
467,87,STANDING,0.26
467,76,SITTING,0.19
467,3,STANDING,0.63
468,1,SITTING,0.87
468,4,SITTING,0.8
468,5,STANDING,0.82
468,7,SITTING,0.85
468,8,STANDING,0.8
468,9,STANDING,0.71
468,6,SITTING,0.48
468,10,SITTING,0.85
468,2,SITTING,0.84
468,71,STANDING,0.68
468,13,SITTING,0.27
468,81,SITTING,0.3
468,83,SITTING,0.32
468,19,SITTING,0.53
468,87,STANDING,0.28
468,76,SITTING,0.15
468,3,STANDING,0.69
469,1,SITTING,0.86
469,4,SITTING,0.81
469,5,STANDING,0.8
469,7,SITTING,0.85
469,8,STANDING,0.8
469,9,STANDING,0.7
469,6,SITTING,0.47
469,10,SITTING,0.85
469,2,SITTING,0.84
469,71,STANDING,0.69
469,13,SITTING,0.32
469,81,SITTING,0.35
469,83,SITTING,0.29
469,19,SITTING,0.51
469,87,STANDING,0.26
469,76,SITTING,0.1
469,3,STANDING,0.74
470,1,SITTING,0.88
470,4,SITTING,0.78
470,5,STANDING,0.82
470,7,SITTING,0.85
470,8,STANDING,0.8
470,9,STANDING,0.66
470,6,SITTING,0.47
470,10,SITTING,0.85
470,2,SITTING,0.84
470,71,STANDING,0.67
470,13,SITTING,0.33
470,81,SITTING,0.31
470,83,SITTING,0.28
470,19,SITTING,0.34
470,87,STANDING,0.24
470,3,STANDING,0.84
471,1,SITTING,0.88
471,4,SITTING,0.79
471,5,STANDING,0.81
471,7,SITTING,0.85
471,8,STANDING,0.8
471,9,STANDING,0.67
471,6,SITTING,0.51
471,10,SITTING,0.85
471,2,SITTING,0.84
471,71,STANDING,0.67
471,13,SITTING,0.33
471,81,SITTING,0.32
471,83,SITTING,0.3
471,19,SITTING,0.38
471,87,STANDING,0.23
471,3,STANDING,0.84
472,1,SITTING,0.88
472,4,SITTING,0.8
472,5,STANDING,0.82
472,7,SITTING,0.85
472,8,STANDING,0.8
472,9,STANDING,0.67
472,6,SITTING,0.43
472,10,SITTING,0.85
472,2,SITTING,0.85
472,71,STANDING,0.66
472,13,SITTING,0.35
472,81,SITTING,0.35
472,83,SITTING,0.28
472,19,SITTING,0.33
472,87,STANDING,0.25
472,3,STANDING,0.87
473,1,SITTING,0.88
473,4,SITTING,0.78
473,5,STANDING,0.82
473,7,SITTING,0.85
473,8,STANDING,0.8
473,9,SITTING,0.7
473,6,SITTING,0.49
473,10,SITTING,0.85
473,2,SITTING,0.85
473,71,STANDING,0.63
473,13,SITTING,0.36
473,81,SITTING,0.39
473,83,SITTING,0.28
473,19,SITTING,0.14
473,87,STANDING,0.24
473,3,STANDING,0.86
474,1,SITTING,0.87
474,4,SITTING,0.79
474,5,STANDING,0.83
474,7,SITTING,0.85
474,8,STANDING,0.8
474,9,SITTING,0.73
474,6,SITTING,0.52
474,10,SITTING,0.85
474,2,SITTING,0.86
474,71,STANDING,0.67
474,13,SITTING,0.35
474,81,SITTING,0.31
474,83,SITTING,0.31
474,19,SITTING,0.37
474,87,STANDING,0.24
474,3,STANDING,0.85
475,1,SITTING,0.65
475,4,SITTING,0.83
475,5,STANDING,0.82
475,7,SITTING,0.85
475,8,STANDING,0.82
475,9,STANDING,0.72
475,6,SITTING,0.51
475,10,SITTING,0.84
475,2,SITTING,0.84
475,71,STANDING,0.69
475,13,SITTING,0.35
475,81,SITTING,0.34
475,83,SITTING,0.31
475,19,SITTING,0.31
475,87,STANDING,0.21
475,3,STANDING,0.86
476,1,SITTING,0.84
476,4,SITTING,0.8
476,5,STANDING,0.82
476,7,STANDING,0.86
476,8,STANDING,0.79
476,9,STANDING,0.7
476,6,SITTING,0.37
476,10,SITTING,0.84
476,2,SITTING,0.79
476,71,STANDING,0.7
476,13,SITTING,0.36
476,81,SITTING,0.28
476,83,SITTING,0.35
476,19,SITTING,0.26
476,87,STANDING,0.19
476,3,STANDING,0.65
477,1,SITTING,0.86
477,4,SITTING,0.81
477,5,STANDING,0.82
477,7,STANDING,0.85
477,8,STANDING,0.79
477,9,STANDING,0.71
477,6,SITTING,0.41
477,10,SITTING,0.84
477,2,SITTING,0.81
477,71,STANDING,0.73
477,13,SITTING,0.38
477,81,SITTING,0.23
477,83,SITTING,0.34
477,19,SITTING,0.23
477,87,STANDING,0.15
477,3,STANDING,0.81
478,1,SITTING,0.85
478,4,SITTING,0.8
478,5,STANDING,0.81
478,7,STANDING,0.85
478,8,STANDING,0.8
478,9,STANDING,0.68
478,6,SITTING,0.23
478,10,SITTING,0.85
478,2,SITTING,0.81
478,71,STANDING,0.71
478,13,SITTING,0.38
478,81,SITTING,0.24
478,83,SITTING,0.36
478,19,SITTING,0.28
478,87,STANDING,0.21
478,3,STANDING,0.79
479,1,SITTING,0.84
479,4,SITTING,0.82
479,5,STANDING,0.83
479,7,STANDING,0.85
479,8,STANDING,0.8
479,9,STANDING,0.66
479,6,SITTING,0.44
479,10,SITTING,0.85
479,2,SITTING,0.83
479,71,STANDING,0.71
479,13,SITTING,0.37
479,81,SITTING,0.29
479,83,SITTING,0.37
479,19,SITTING,0.21
479,87,STANDING,0.22
479,3,STANDING,0.87
480,1,SITTING,0.85
480,4,SITTING,0.81
480,5,STANDING,0.84
480,7,STANDING,0.85
480,8,STANDING,0.79
480,9,SITTING,0.68
480,6,SITTING,0.49
480,10,SITTING,0.86
480,2,SITTING,0.82
480,71,STANDING,0.7
480,13,SITTING,0.39
480,81,SITTING,0.27
480,83,SITTING,0.37
480,19,SITTING,0.23
480,87,STANDING,0.2
480,3,STANDING,0.82
481,1,SITTING,0.88
481,4,SITTING,0.8
481,5,SITTING,0.87
481,7,STANDING,0.85
481,8,STANDING,0.8
481,9,SITTING,0.59
481,6,SITTING,0.48
481,10,SITTING,0.86
481,2,SITTING,0.81
481,71,STANDING,0.7
481,13,SITTING,0.45
481,81,SITTING,0.6
481,83,SITTING,0.44
481,19,SITTING,0.29
481,87,STANDING,0.34
481,3,STANDING,0.81
482,1,SITTING,0.88
482,4,SITTING,0.8
482,5,SITTING,0.87
482,7,STANDING,0.85
482,8,STANDING,0.8
482,9,SITTING,0.58
482,6,SITTING,0.55
482,10,SITTING,0.86
482,2,SITTING,0.82
482,71,STANDING,0.66
482,13,SITTING,0.46
482,81,SITTING,0.65
482,83,SITTING,0.43
482,19,SITTING,0.13
482,87,STANDING,0.37
482,3,STANDING,0.82
483,1,STANDING,0.87
483,4,STANDING,0.82
483,5,SITTING,0.87
483,7,STANDING,0.86
483,8,STANDING,0.79
483,9,SITTING,0.66
483,6,SITTING,0.48
483,10,SITTING,0.86
483,2,SITTING,0.81
483,71,STANDING,0.65
483,13,SITTING,0.52
483,81,SITTING,0.65
483,83,SITTING,0.42
483,19,SITTING,0.19
483,87,STANDING,0.29
483,3,STANDING,0.83
484,1,STANDING,0.87
484,4,STANDING,0.82
484,5,SITTING,0.87
484,7,STANDING,0.85
484,8,STANDING,0.79
484,9,SITTING,0.55
484,6,SITTING,0.54
484,10,SITTING,0.86
484,2,SITTING,0.84
484,71,STANDING,0.61
484,13,SITTING,0.51
484,81,SITTING,0.65
484,83,SITTING,0.43
484,19,SITTING,0.28
484,87,STANDING,0.31
484,3,STANDING,0.85
485,1,STANDING,0.83
485,4,STANDING,0.8
485,5,SITTING,0.88
485,7,STANDING,0.85
485,8,STANDING,0.8
485,9,SITTING,0.59
485,6,SITTING,0.41
485,10,SITTING,0.86
485,2,SITTING,0.76
485,71,STANDING,0.53
485,13,SITTING,0.46
485,81,SITTING,0.65
485,83,SITTING,0.4
485,19,SITTING,0.13
485,87,STANDING,0.29
485,3,STANDING,0.88
486,1,STANDING,0.84
486,4,SITTING,0.8
486,5,SITTING,0.87
486,7,STANDING,0.85
486,8,STANDING,0.8
486,9,SITTING,0.65
486,6,SITTING,0.46
486,10,SITTING,0.86
486,2,SITTING,0.81
486,71,STANDING,0.52
486,13,SITTING,0.46
486,81,SITTING,0.66
486,83,SITTING,0.38
486,19,STANDING,0.22
486,87,STANDING,0.28
486,3,STANDING,0.89
487,1,STANDING,0.82
487,4,SITTING,0.81
487,5,SITTING,0.87
487,7,SITTING,0.85
487,8,STANDING,0.8
487,9,SITTING,0.61
487,6,SITTING,0.39
487,10,SITTING,0.85
487,2,SITTING,0.78
487,71,STANDING,0.51
487,13,SITTING,0.44
487,81,SITTING,0.64
487,83,SITTING,0.39
487,19,SITTING,0.2
487,87,STANDING,0.3
487,3,STANDING,0.89
488,1,STANDING,0.83
488,4,SITTING,0.82
488,5,SITTING,0.85
488,7,STANDING,0.85
488,8,STANDING,0.8
488,9,SITTING,0.54
488,6,SITTING,0.42
488,10,SITTING,0.85
488,2,SITTING,0.78
488,71,STANDING,0.52
488,13,SITTING,0.47
488,81,SITTING,0.59
488,83,SITTING,0.38
488,19,SITTING,0.28
488,87,STANDING,0.28
488,3,STANDING,0.89
489,1,STANDING,0.83
489,4,SITTING,0.82
489,5,SITTING,0.85
489,7,STANDING,0.85
489,8,STANDING,0.8
489,9,SITTING,0.68
489,6,SITTING,0.37
489,10,SITTING,0.86
489,2,SITTING,0.78
489,71,STANDING,0.56
489,13,SITTING,0.46
489,81,SITTING,0.62
489,83,SITTING,0.37
489,19,SITTING,0.28
489,3,STANDING,0.9
490,1,STANDING,0.87
490,4,SITTING,0.83
490,5,SITTING,0.84
490,7,STANDING,0.85
490,8,STANDING,0.8
490,9,SITTING,0.68
490,6,SITTING,0.56
490,10,SITTING,0.85
490,2,SITTING,0.83
490,71,STANDING,0.62
490,13,SITTING,0.46
490,81,SITTING,0.57
490,83,SITTING,0.36
490,19,SITTING,0.28
490,3,STANDING,0.9
491,1,STANDING,0.86
491,4,SITTING,0.83
491,5,SITTING,0.83
491,7,STANDING,0.85
491,8,STANDING,0.8
491,9,SITTING,0.68
491,6,SITTING,0.62
491,10,SITTING,0.85
491,2,SITTING,0.83
491,71,STANDING,0.58
491,13,SITTING,0.44
491,81,SITTING,0.58
491,83,SITTING,0.36
491,19,STANDING,0.3
491,3,STANDING,0.9
492,1,STANDING,0.87
492,4,SITTING,0.83
492,5,SITTING,0.83
492,7,STANDING,0.85
492,8,STANDING,0.8
492,9,SITTING,0.67
492,6,SITTING,0.64
492,10,SITTING,0.85
492,2,SITTING,0.84
492,71,STANDING,0.57
492,13,SITTING,0.42
492,81,SITTING,0.64
492,83,SITTING,0.37
492,19,STANDING,0.25
492,3,STANDING,0.91
493,1,STANDING,0.87
493,4,SITTING,0.83
493,5,SITTING,0.82
493,7,STANDING,0.85
493,8,STANDING,0.81
493,9,SITTING,0.69
493,6,SITTING,0.59
493,10,SITTING,0.86
493,2,SITTING,0.82
493,71,STANDING,0.59
493,13,SITTING,0.52
493,81,SITTING,0.57
493,83,SITTING,0.36
493,19,SITTING,0.33
493,3,STANDING,0.89
494,1,STANDING,0.87
494,4,SITTING,0.82
494,5,SITTING,0.82
494,7,STANDING,0.84
494,8,STANDING,0.81
494,9,SITTING,0.7
494,6,SITTING,0.58
494,10,SITTING,0.85
494,2,SITTING,0.82
494,71,STANDING,0.57
494,13,SITTING,0.49
494,81,SITTING,0.49
494,83,SITTING,0.36
494,19,SITTING,0.35
494,3,STANDING,0.88
495,1,STANDING,0.87
495,4,SITTING,0.82
495,5,SITTING,0.83
495,7,STANDING,0.84
495,8,STANDING,0.81
495,9,SITTING,0.68
495,6,SITTING,0.59
495,10,SITTING,0.84
495,2,SITTING,0.82
495,71,STANDING,0.54
495,13,SITTING,0.45
495,81,SITTING,0.55
495,83,SITTING,0.35
495,19,SITTING,0.41
495,3,STANDING,0.87
496,1,STANDING,0.82
496,4,SITTING,0.82
496,5,SITTING,0.83
496,7,STANDING,0.82
496,8,STANDING,0.83
496,9,SITTING,0.72
496,6,SITTING,0.67
496,10,SITTING,0.85
496,2,SITTING,0.84
496,71,STANDING,0.67
496,13,SITTING,0.5
496,81,SITTING,0.64
496,83,SITTING,0.42
496,19,SITTING,0.32
496,3,STANDING,0.73
497,1,STANDING,0.82
497,4,SITTING,0.82
497,5,SITTING,0.83
497,7,STANDING,0.83
497,8,STANDING,0.83
497,9,SITTING,0.72
497,6,SITTING,0.67
497,10,SITTING,0.84
497,2,SITTING,0.84
497,71,STANDING,0.68
497,13,SITTING,0.47
497,81,SITTING,0.64
497,83,SITTING,0.42
497,19,SITTING,0.31
497,3,STANDING,0.87
498,1,STANDING,0.83
498,4,SITTING,0.81
498,5,SITTING,0.83
498,7,STANDING,0.83
498,8,STANDING,0.83
498,9,SITTING,0.72
498,6,SITTING,0.69
498,10,SITTING,0.84
498,2,SITTING,0.84
498,71,STANDING,0.68
498,13,SITTING,0.46
498,81,SITTING,0.66
498,83,SITTING,0.4
498,19,SITTING,0.38
498,3,STANDING,0.82
499,1,STANDING,0.82
499,4,SITTING,0.81
499,5,SITTING,0.82
499,7,STANDING,0.83
499,8,STANDING,0.82
499,9,SITTING,0.7
499,6,SITTING,0.74
499,10,SITTING,0.84
499,2,SITTING,0.84
499,71,STANDING,0.7
499,13,SITTING,0.47
499,81,SITTING,0.64
499,83,SITTING,0.42
499,19,SITTING,0.37
499,3,STANDING,0.79
500,1,STANDING,0.81
500,4,SITTING,0.81
500,5,SITTING,0.82
500,7,STANDING,0.84
500,8,STANDING,0.83
500,9,SITTING,0.71
500,6,SITTING,0.69
500,10,SITTING,0.84
500,2,SITTING,0.83
500,71,STANDING,0.66
500,13,SITTING,0.43
500,81,SITTING,0.61
500,83,SITTING,0.42
500,19,SITTING,0.38
500,3,STANDING,0.82
501,1,STANDING,0.8
501,4,SITTING,0.81
501,5,SITTING,0.82
501,7,STANDING,0.85
501,8,STANDING,0.83
501,9,SITTING,0.69
501,6,SITTING,0.69
501,10,SITTING,0.85
501,2,SITTING,0.83
501,71,STANDING,0.66
501,13,SITTING,0.42
501,81,SITTING,0.63
501,83,SITTING,0.42
501,19,SITTING,0.45
501,3,STANDING,0.59
502,1,STANDING,0.83
502,4,SITTING,0.81
502,5,SITTING,0.81
502,7,STANDING,0.85
502,8,STANDING,0.82
502,9,SITTING,0.69
502,6,SITTING,0.72
502,10,SITTING,0.86
502,2,SITTING,0.83
502,71,STANDING,0.69
502,13,SITTING,0.43
502,81,SITTING,0.65
502,83,SITTING,0.42
502,19,STANDING,0.36
502,3,STANDING,0.86
503,1,STANDING,0.83
503,4,SITTING,0.81
503,5,SITTING,0.8
503,7,SITTING,0.85
503,8,STANDING,0.82
503,9,SITTING,0.69
503,6,SITTING,0.73
503,10,SITTING,0.85
503,2,SITTING,0.84
503,71,STANDING,0.68
503,13,SITTING,0.42
503,81,SITTING,0.61
503,83,SITTING,0.41
503,19,STANDING,0.31
503,3,STANDING,0.84
504,1,STANDING,0.84
504,4,SITTING,0.81
504,5,SITTING,0.8
504,7,SITTING,0.85
504,8,STANDING,0.82
504,9,SITTING,0.66
504,6,SITTING,0.71
504,10,SITTING,0.84
504,2,SITTING,0.84
504,71,STANDING,0.68
504,13,SITTING,0.46
504,81,SITTING,0.64
504,83,SITTING,0.43
504,19,STANDING,0.3
504,3,STANDING,0.79
505,1,STANDING,0.86
505,4,SITTING,0.8
505,5,SITTING,0.8
505,7,STANDING,0.86
505,8,STANDING,0.82
505,9,SITTING,0.67
505,6,SITTING,0.72
505,10,SITTING,0.85
505,2,SITTING,0.83
505,71,STANDING,0.68
505,13,SITTING,0.61
505,81,SITTING,0.65
505,83,SITTING,0.43
505,19,STANDING,0.24
505,3,STANDING,0.77
506,1,STANDING,0.86
506,4,SITTING,0.81
506,5,SITTING,0.81
506,7,STANDING,0.86
506,8,STANDING,0.82
506,9,SITTING,0.64
506,6,SITTING,0.71
506,10,SITTING,0.86
506,2,SITTING,0.83
506,71,STANDING,0.69
506,13,SITTING,0.52
506,81,SITTING,0.72
506,83,SITTING,0.47
506,19,STANDING,0.26
506,3,STANDING,0.7
507,1,SITTING,0.87
507,4,SITTING,0.81
507,5,SITTING,0.8
507,7,STANDING,0.85
507,8,STANDING,0.82
507,9,SITTING,0.67
507,6,SITTING,0.71
507,10,SITTING,0.86
507,2,SITTING,0.83
507,71,STANDING,0.68
507,13,SITTING,0.49
507,81,SITTING,0.72
507,83,SITTING,0.45
507,19,STANDING,0.3
507,3,STANDING,0.8
508,1,SITTING,0.86
508,4,SITTING,0.82
508,5,SITTING,0.81
508,7,SITTING,0.86
508,8,STANDING,0.82
508,9,SITTING,0.68
508,6,SITTING,0.69
508,10,SITTING,0.86
508,2,SITTING,0.83
508,71,STANDING,0.66
508,13,SITTING,0.51
508,81,SITTING,0.73
508,83,SITTING,0.46
508,19,SITTING,0.2
508,3,STANDING,0.59
509,1,SITTING,0.86
509,4,SITTING,0.81
509,5,SITTING,0.8
509,7,STANDING,0.86
509,8,STANDING,0.82
509,9,STANDING,0.68
509,6,SITTING,0.72
509,10,STANDING,0.85
509,2,SITTING,0.83
509,71,STANDING,0.68
509,13,SITTING,0.5
509,81,SITTING,0.73
509,83,SITTING,0.44
509,19,SITTING,0.21
509,3,SITTING,0.47
509,97,STANDING,0.39
510,1,SITTING,0.87
510,4,SITTING,0.81
510,5,SITTING,0.79
510,7,STANDING,0.86
510,8,STANDING,0.82
510,9,STANDING,0.68
510,6,SITTING,0.7
510,10,STANDING,0.84
510,2,SITTING,0.83
510,71,STANDING,0.66
510,13,SITTING,0.52
510,81,SITTING,0.65
510,83,SITTING,0.41
510,19,STANDING,0.15
510,3,SITTING,0.36
510,97,STANDING,0.48
511,1,SITTING,0.87
511,4,SITTING,0.82
511,5,SITTING,0.83
511,7,STANDING,0.85
511,8,STANDING,0.8
511,9,SITTING,0.63
511,6,SITTING,0.67
511,10,STANDING,0.85
511,2,SITTING,0.84
511,71,STANDING,0.65
511,13,SITTING,0.41
511,81,SITTING,0.4
511,83,SITTING,0.41
511,19,STANDING,0.33
511,97,STANDING,0.84
512,1,SITTING,0.86
512,4,SITTING,0.82
512,5,SITTING,0.84
512,7,STANDING,0.85
512,8,STANDING,0.81
512,9,SITTING,0.64
512,6,SITTING,0.73
512,10,STANDING,0.86
512,2,SITTING,0.84
512,71,STANDING,0.65
512,13,SITTING,0.43
512,81,SITTING,0.37
512,83,SITTING,0.4
512,19,SITTING,0.35
512,97,STANDING,0.89
513,1,SITTING,0.87
513,4,SITTING,0.81
513,5,SITTING,0.84
513,7,STANDING,0.84
513,8,STANDING,0.81
513,9,SITTING,0.63
513,6,SITTING,0.69
513,10,STANDING,0.86
513,2,SITTING,0.84
513,71,STANDING,0.65
513,13,SITTING,0.38
513,81,SITTING,0.44
513,83,SITTING,0.39
513,19,SITTING,0.35
513,97,STANDING,0.88
513,87,STANDING,0.26
514,1,SITTING,0.87
514,4,SITTING,0.82
514,5,SITTING,0.83
514,7,STANDING,0.85
514,8,STANDING,0.81
514,9,SITTING,0.63
514,6,SITTING,0.7
514,10,STANDING,0.86
514,2,SITTING,0.84
514,71,STANDING,0.64
514,13,SITTING,0.39
514,81,SITTING,0.5
514,83,SITTING,0.44
514,19,SITTING,0.34
514,97,STANDING,0.89
514,87,STANDING,0.3
515,1,SITTING,0.87
515,4,SITTING,0.83
515,5,SITTING,0.84
515,7,STANDING,0.85
515,8,STANDING,0.81
515,9,SITTING,0.64
515,6,SITTING,0.73
515,10,STANDING,0.86
515,2,SITTING,0.84
515,71,STANDING,0.65
515,13,SITTING,0.35
515,81,SITTING,0.47
515,83,SITTING,0.5
515,19,SITTING,0.4
515,97,STANDING,0.9
515,87,STANDING,0.35
516,1,SITTING,0.87
516,4,SITTING,0.81
516,5,SITTING,0.84
516,7,STANDING,0.85
516,8,STANDING,0.81
516,9,SITTING,0.62
516,6,SITTING,0.72
516,10,STANDING,0.86
516,2,SITTING,0.84
516,71,STANDING,0.65
516,13,SITTING,0.44
516,81,SITTING,0.51
516,83,SITTING,0.45
516,19,SITTING,0.44
516,97,STANDING,0.9
516,87,STANDING,0.28
517,1,SITTING,0.87
517,4,SITTING,0.84
517,5,SITTING,0.82
517,7,STANDING,0.85
517,8,STANDING,0.8
517,9,SITTING,0.66
517,6,SITTING,0.76
517,10,STANDING,0.86
517,2,SITTING,0.84
517,71,STANDING,0.66
517,13,SITTING,0.46
517,81,SITTING,0.64
517,83,SITTING,0.49
517,19,SITTING,0.47
517,97,STANDING,0.9
517,87,STANDING,0.22
518,1,SITTING,0.88
518,4,SITTING,0.84
518,5,SITTING,0.82
518,7,STANDING,0.85
518,8,STANDING,0.8
518,9,SITTING,0.61
518,6,SITTING,0.77
518,10,STANDING,0.86
518,2,SITTING,0.84
518,71,STANDING,0.67
518,13,SITTING,0.46
518,81,SITTING,0.67
518,83,SITTING,0.49
518,19,SITTING,0.39
518,97,STANDING,0.89
518,87,STANDING,0.23
519,1,SITTING,0.88
519,4,SITTING,0.82
519,5,SITTING,0.82
519,7,STANDING,0.86
519,8,STANDING,0.82
519,9,SITTING,0.63
519,6,SITTING,0.73
519,10,STANDING,0.84
519,2,SITTING,0.84
519,71,STANDING,0.65
519,13,SITTING,0.41
519,81,SITTING,0.66
519,83,SITTING,0.45
519,19,SITTING,0.45
519,97,STANDING,0.9
519,87,STANDING,0.26
520,1,SITTING,0.87
520,4,SITTING,0.82
520,5,SITTING,0.82
520,7,STANDING,0.86
520,8,STANDING,0.82
520,9,SITTING,0.65
520,6,SITTING,0.76
520,10,STANDING,0.82
520,2,SITTING,0.84
520,71,STANDING,0.65
520,13,SITTING,0.27
520,81,SITTING,0.6
520,83,SITTING,0.43
520,19,SITTING,0.45
520,97,STANDING,0.9
520,87,STANDING,0.27
521,1,SITTING,0.85
521,4,SITTING,0.82
521,5,SITTING,0.81
521,7,STANDING,0.86
