Frame,ID,State,Confidence
497,9,SITTING,0.85
497,18,SITTING,0.81
497,19,STANDING,0.55
497,21,SITTING,0.33
497,16,SITTING,0.7
498,1,STANDING,0.89
498,2,SITTING,0.88
498,3,SITTING,0.86
498,4,SITTING,0.85
498,5,STANDING,0.89
498,6,SITTING,0.87
498,7,SITTING,0.88
498,8,SITTING,0.83
498,10,SITTING,0.75
498,11,SITTING,0.77
498,12,SITTING,0.83
498,13,STANDING,0.82
498,14,STANDING,0.63
498,15,SITTING,0.36
498,9,SITTING,0.84
498,18,SITTING,0.81
498,19,STANDING,0.54
498,21,SITTING,0.35
498,16,SITTING,0.73
499,1,STANDING,0.89
499,2,SITTING,0.86
499,3,SITTING,0.86
499,4,SITTING,0.85
499,5,STANDING,0.88
499,6,SITTING,0.88
499,7,SITTING,0.88
499,8,SITTING,0.83
499,10,SITTING,0.78
499,11,SITTING,0.76
499,12,SITTING,0.82
499,13,STANDING,0.82
499,14,STANDING,0.59
499,15,SITTING,0.37
499,9,SITTING,0.83
499,18,SITTING,0.81
499,19,STANDING,0.49
499,21,SITTING,0.42
499,16,SITTING,0.68
500,1,STANDING,0.89
500,2,SITTING,0.87
500,3,SITTING,0.86
500,4,SITTING,0.85
500,5,STANDING,0.88
500,6,SITTING,0.85
500,7,SITTING,0.87
500,8,SITTING,0.83
500,10,SITTING,0.78
500,11,SITTING,0.76
500,12,SITTING,0.82
500,13,STANDING,0.83
500,14,STANDING,0.56
500,15,SITTING,0.38
500,9,SITTING,0.82
500,18,SITTING,0.8
500,19,STANDING,0.41
500,21,SITTING,0.45
500,16,SITTING,0.62
501,1,SITTING,0.88
501,2,STANDING,0.87
501,3,SITTING,0.85
501,4,SITTING,0.85
501,5,STANDING,0.88
501,6,SITTING,0.85
501,7,SITTING,0.88
501,8,SITTING,0.82
501,10,SITTING,0.77
501,11,SITTING,0.76
501,12,SITTING,0.83
501,13,STANDING,0.83
501,14,STANDING,0.83
501,15,SITTING,0.35
501,9,SITTING,0.82
501,18,SITTING,0.8
501,19,STANDING,0.35
501,21,SITTING,0.44
501,16,SITTING,0.57
502,1,SITTING,0.89
502,2,STANDING,0.87
502,3,SITTING,0.86
502,4,SITTING,0.85
502,5,STANDING,0.88
502,6,SITTING,0.85
502,7,SITTING,0.88
502,8,SITTING,0.83
502,10,SITTING,0.6
502,11,SITTING,0.76
502,12,SITTING,0.84
502,13,STANDING,0.83
502,14,STANDING,0.84
502,15,SITTING,0.39
502,9,SITTING,0.83
502,18,SITTING,0.8
502,19,STANDING,0.38
502,21,SITTING,0.46
502,16,SITTING,0.61
503,1,SITTING,0.89
503,2,STANDING,0.87
503,3,SITTING,0.86
503,4,SITTING,0.85
503,5,STANDING,0.89
503,6,SITTING,0.86
503,7,SITTING,0.88
503,8,SITTING,0.82
503,10,SITTING,0.59
503,11,SITTING,0.76
503,12,SITTING,0.84
503,13,STANDING,0.82
503,14,STANDING,0.57
503,15,SITTING,0.37
503,9,SITTING,0.82
503,18,SITTING,0.81
503,19,STANDING,0.41
503,21,SITTING,0.51
503,16,SITTING,0.6
504,1,SITTING,0.89
504,2,STANDING,0.87
504,3,SITTING,0.85
504,4,SITTING,0.85
504,5,STANDING,0.89
504,6,SITTING,0.86
504,7,SITTING,0.88
504,8,SITTING,0.8
504,10,SITTING,0.71
504,11,SITTING,0.76
504,12,SITTING,0.85
504,13,STANDING,0.82
504,14,STANDING,0.6
504,15,SITTING,0.37
504,9,SITTING,0.82
504,18,SITTING,0.8
504,19,STANDING,0.45
504,21,SITTING,0.63
504,16,SITTING,0.72
505,1,SITTING,0.89
505,2,STANDING,0.87
505,3,SITTING,0.85
505,4,SITTING,0.85
505,5,STANDING,0.89
505,6,SITTING,0.86
505,7,SITTING,0.88
505,8,SITTING,0.81
505,10,SITTING,0.59
505,11,SITTING,0.76
505,12,SITTING,0.83
505,13,STANDING,0.82
505,14,STANDING,0.83
505,15,SITTING,0.35
505,9,SITTING,0.82
505,18,SITTING,0.77
505,19,STANDING,0.41
505,21,SITTING,0.43
505,16,SITTING,0.77
506,1,SITTING,0.89
506,2,STANDING,0.85
506,3,SITTING,0.85
506,4,SITTING,0.86
506,5,STANDING,0.89
506,6,SITTING,0.86
506,7,SITTING,0.88
506,8,SITTING,0.8
506,10,SITTING,0.72
506,11,SITTING,0.76
506,12,SITTING,0.83
506,13,STANDING,0.82
506,14,STANDING,0.87
506,15,SITTING,0.35
506,9,SITTING,0.82
506,18,SITTING,0.78
506,19,STANDING,0.46
506,21,SITTING,0.36
506,16,SITTING,0.63
507,1,SITTING,0.89
507,2,STANDING,0.87
507,3,SITTING,0.85
507,4,SITTING,0.85
507,5,STANDING,0.89
507,6,SITTING,0.86
507,7,SITTING,0.88
507,8,SITTING,0.81
507,10,SITTING,0.73
507,11,SITTING,0.76
507,12,SITTING,0.83
507,13,STANDING,0.82
507,14,STANDING,0.87
507,15,SITTING,0.35
507,9,SITTING,0.82
507,18,SITTING,0.77
507,19,STANDING,0.45
507,21,SITTING,0.22
507,16,SITTING,0.7
508,1,SITTING,0.89
508,2,STANDING,0.89
508,3,SITTING,0.83
508,4,SITTING,0.85
508,5,STANDING,0.89
508,6,SITTING,0.87
508,7,SITTING,0.88
508,8,SITTING,0.82
508,10,SITTING,0.68
508,11,SITTING,0.77
508,12,SITTING,0.83
508,13,STANDING,0.82
508,14,STANDING,0.7
508,15,SITTING,0.36
508,9,SITTING,0.83
508,18,SITTING,0.76
508,19,STANDING,0.45
508,16,SITTING,0.6
509,1,SITTING,0.89
509,2,STANDING,0.89
509,3,SITTING,0.85
509,4,SITTING,0.86
509,5,STANDING,0.89
509,6,SITTING,0.87
509,7,SITTING,0.89
509,8,SITTING,0.81
509,10,SITTING,0.71
509,11,SITTING,0.77
509,12,SITTING,0.85
509,13,STANDING,0.82
509,14,STANDING,0.83
509,15,SITTING,0.34
509,9,SITTING,0.82
509,18,SITTING,0.75
509,19,STANDING,0.44
509,16,SITTING,0.54
510,1,SITTING,0.89
510,2,STANDING,0.88
510,3,SITTING,0.85
510,4,SITTING,0.85
510,5,STANDING,0.88
510,6,SITTING,0.86
510,7,SITTING,0.89
510,8,SITTING,0.81
510,10,SITTING,0.61
510,11,SITTING,0.77
510,12,SITTING,0.77
510,13,STANDING,0.82
510,14,STANDING,0.84
510,15,SITTING,0.32
510,9,SITTING,0.83
510,18,SITTING,0.76
510,19,STANDING,0.41
510,16,SITTING,0.65
511,1,SITTING,0.89
511,2,STANDING,0.89
511,3,SITTING,0.85
511,4,SITTING,0.86
511,5,STANDING,0.87
511,6,SITTING,0.85
511,7,SITTING,0.87
511,8,SITTING,0.77
511,10,SITTING,0.62
511,11,SITTING,0.82
511,12,SITTING,0.74
511,13,STANDING,0.83
511,14,STANDING,0.89
511,15,SITTING,0.36
511,9,SITTING,0.83
511,18,SITTING,0.68
511,19,STANDING,0.4
511,16,SITTING,0.21
512,1,SITTING,0.89
512,2,STANDING,0.89
512,3,SITTING,0.85
512,4,SITTING,0.85
512,5,STANDING,0.87
512,6,SITTING,0.85
512,7,SITTING,0.87
512,8,SITTING,0.77
512,10,SITTING,0.59
512,11,SITTING,0.82
512,12,SITTING,0.73
512,13,STANDING,0.83
512,14,STANDING,0.9
512,15,SITTING,0.35
512,9,SITTING,0.83
512,18,SITTING,0.66
512,19,STANDING,0.38
512,16,SITTING,0.23
513,1,SITTING,0.89
513,2,STANDING,0.89
513,3,SITTING,0.85
513,4,SITTING,0.86
513,5,STANDING,0.88
513,6,SITTING,0.85
513,7,SITTING,0.87
513,8,SITTING,0.77
513,10,SITTING,0.57
513,11,SITTING,0.82
513,12,SITTING,0.72
513,13,STANDING,0.83
513,14,STANDING,0.88
513,15,SITTING,0.36
513,9,SITTING,0.83
513,18,SITTING,0.69
513,19,STANDING,0.33
513,16,SITTING,0.28
514,1,SITTING,0.89
514,2,STANDING,0.89
514,3,SITTING,0.86
514,4,SITTING,0.86
514,5,STANDING,0.88
514,6,SITTING,0.85
514,7,SITTING,0.87
514,8,SITTING,0.77
514,10,SITTING,0.59
514,11,SITTING,0.82
514,12,SITTING,0.74
514,13,STANDING,0.83
514,14,STANDING,0.89
514,15,SITTING,0.36
514,9,SITTING,0.82
514,18,SITTING,0.63
514,19,STANDING,0.26
514,16,SITTING,0.32
515,1,SITTING,0.89
515,2,STANDING,0.9
515,3,SITTING,0.85
515,4,SITTING,0.86
515,5,STANDING,0.88
515,6,SITTING,0.84
515,7,SITTING,0.88
515,8,SITTING,0.77
515,10,SITTING,0.64
515,11,SITTING,0.82
515,12,SITTING,0.75
515,13,STANDING,0.83
515,14,STANDING,0.9
515,15,SITTING,0.38
515,9,SITTING,0.84
515,18,SITTING,0.63
515,19,STANDING,0.37
516,1,SITTING,0.89
516,2,STANDING,0.89
516,3,SITTING,0.84
516,4,SITTING,0.87
516,5,STANDING,0.88
516,6,SITTING,0.84
516,7,SITTING,0.88
516,8,SITTING,0.79
516,10,SITTING,0.69
516,11,SITTING,0.82
516,12,SITTING,0.77
516,13,STANDING,0.82
516,14,STANDING,0.9
516,15,SITTING,0.38
516,9,SITTING,0.85
516,18,SITTING,0.67
516,19,STANDING,0.3
517,1,SITTING,0.89
517,2,STANDING,0.9
517,3,SITTING,0.84
517,4,SITTING,0.87
517,5,STANDING,0.88
517,6,SITTING,0.85
517,7,SITTING,0.88
517,8,SITTING,0.79
517,10,SITTING,0.68
517,11,SITTING,0.82
517,12,SITTING,0.78
517,13,STANDING,0.82
517,14,STANDING,0.9
517,15,SITTING,0.37
517,9,SITTING,0.85
517,18,SITTING,0.7
517,19,STANDING,0.39
518,1,SITTING,0.88
518,2,STANDING,0.89
518,3,SITTING,0.85
518,4,SITTING,0.87
518,5,STANDING,0.88
518,6,SITTING,0.85
518,7,SITTING,0.87
518,8,SITTING,0.79
518,10,SITTING,0.67
518,11,SITTING,0.82
518,12,SITTING,0.79
518,13,STANDING,0.83
518,14,STANDING,0.88
518,15,SITTING,0.37
518,9,SITTING,0.85
518,18,SITTING,0.7
518,19,STANDING,0.37
519,1,SITTING,0.89
519,2,STANDING,0.89
519,3,SITTING,0.85
519,4,SITTING,0.87
519,5,STANDING,0.88
519,6,SITTING,0.85
519,7,SITTING,0.86
519,8,SITTING,0.8
519,10,SITTING,0.67
519,11,SITTING,0.83
519,12,SITTING,0.81
519,13,STANDING,0.82
519,14,STANDING,0.9
519,15,SITTING,0.38
519,9,SITTING,0.85
519,18,SITTING,0.6
519,19,STANDING,0.47
520,1,SITTING,0.88
520,2,STANDING,0.88
520,3,SITTING,0.87
520,4,SITTING,0.87
520,5,STANDING,0.88
520,6,SITTING,0.85
520,7,SITTING,0.85
520,8,SITTING,0.76
520,10,SITTING,0.67
520,11,SITTING,0.82
520,12,SITTING,0.8
520,13,STANDING,0.83
520,14,STANDING,0.9
520,15,SITTING,0.38
520,9,SITTING,0.84
520,18,SITTING,0.64
520,19,STANDING,0.48
521,1,SITTING,0.89
521,2,SITTING,0.88
521,3,SITTING,0.87
521,4,SITTING,0.86
521,5,STANDING,0.88
521,6,SITTING,0.85
521,7,SITTING,0.87
521,8,SITTING,0.73
521,10,SITTING,0.67
521,11,SITTING,0.82
521,12,SITTING,0.79
521,13,STANDING,0.82
521,14,STANDING,0.9
521,15,SITTING,0.41
521,9,SITTING,0.84
521,18,SITTING,0.64
521,19,STANDING,0.48
522,1,SITTING,0.89
522,2,SITTING,0.86
522,3,SITTING,0.87
522,4,SITTING,0.87
522,5,STANDING,0.88
522,6,SITTING,0.86
522,7,SITTING,0.83
522,8,SITTING,0.72
522,10,SITTING,0.66
522,11,SITTING,0.82
522,12,SITTING,0.78
522,13,STANDING,0.82
522,14,STANDING,0.91
522,15,SITTING,0.4
522,9,SITTING,0.84
522,18,SITTING,0.64
522,19,STANDING,0.51
523,1,SITTING,0.88
523,2,SITTING,0.88
523,3,SITTING,0.87
523,4,SITTING,0.87
523,5,STANDING,0.89
523,6,SITTING,0.85
523,7,SITTING,0.83
523,8,SITTING,0.77
523,10,SITTING,0.52
523,11,SITTING,0.83
523,12,SITTING,0.78
523,13,STANDING,0.83
523,14,STANDING,0.89
523,15,SITTING,0.38
523,9,SITTING,0.83
523,18,SITTING,0.63
523,19,STANDING,0.54
524,1,SITTING,0.88
524,2,SITTING,0.89
524,3,SITTING,0.87
524,4,SITTING,0.87
524,5,STANDING,0.88
524,6,SITTING,0.85
524,7,SITTING,0.82
524,8,SITTING,0.78
524,10,SITTING,0.64
524,11,SITTING,0.82
524,12,SITTING,0.77
524,13,STANDING,0.81
524,14,STANDING,0.89
524,15,SITTING,0.36
524,9,SITTING,0.82
524,18,SITTING,0.62
524,19,STANDING,0.49
525,1,SITTING,0.89
525,2,SITTING,0.88
525,3,SITTING,0.86
525,4,SITTING,0.89
525,5,STANDING,0.88
525,6,SITTING,0.85
525,7,SITTING,0.75
525,8,SITTING,0.77
525,10,SITTING,0.61
525,11,SITTING,0.81
525,12,SITTING,0.74
525,13,STANDING,0.81
525,14,STANDING,0.89
525,15,SITTING,0.38
525,9,SITTING,0.82
525,18,SITTING,0.68
525,19,STANDING,0.53
526,1,SITTING,0.89
526,2,SITTING,0.89
526,3,SITTING,0.87
526,4,SITTING,0.86
526,5,STANDING,0.89
526,6,SITTING,0.84
526,7,SITTING,0.9
526,8,SITTING,0.81
526,10,SITTING,0.75
526,11,STANDING,0.75
526,12,SITTING,0.75
526,13,STANDING,0.85
526,14,STANDING,0.81
526,15,SITTING,0.4
526,9,SITTING,0.82
526,18,SITTING,0.67
526,19,STANDING,0.35
527,1,SITTING,0.89
527,2,SITTING,0.89
527,3,SITTING,0.88
527,4,SITTING,0.86
527,5,STANDING,0.89
527,6,SITTING,0.84
527,7,SITTING,0.9
527,8,SITTING,0.81
527,10,SITTING,0.76
527,11,STANDING,0.76
527,12,SITTING,0.76
527,13,STANDING,0.85
527,14,STANDING,0.76
527,15,SITTING,0.39
527,9,SITTING,0.82
527,18,SITTING,0.65
527,19,STANDING,0.34
528,1,SITTING,0.89
528,2,SITTING,0.88
528,3,SITTING,0.88
528,4,SITTING,0.86
528,5,STANDING,0.89
528,6,SITTING,0.84
528,7,SITTING,0.9
528,8,SITTING,0.82
528,10,SITTING,0.75
528,11,STANDING,0.77
528,12,SITTING,0.77
528,13,STANDING,0.85
528,14,STANDING,0.58
528,15,SITTING,0.39
528,9,SITTING,0.81
528,18,SITTING,0.65
528,19,STANDING,0.35
529,1,SITTING,0.89
529,2,SITTING,0.88
529,3,SITTING,0.87
529,4,SITTING,0.86
529,5,STANDING,0.89
529,6,SITTING,0.84
529,7,SITTING,0.88
529,8,SITTING,0.82
529,10,SITTING,0.74
529,11,STANDING,0.77
529,12,SITTING,0.76
529,13,STANDING,0.84
529,14,STANDING,0.68
529,15,SITTING,0.41
529,9,SITTING,0.79
529,18,SITTING,0.66
529,19,STANDING,0.38
529,16,SITTING,0.44
530,1,SITTING,0.89
530,2,SITTING,0.88
530,3,SITTING,0.87
530,4,SITTING,0.86
530,5,STANDING,0.89
530,6,SITTING,0.84
530,7,SITTING,0.88
530,8,SITTING,0.82
530,10,SITTING,0.78
530,11,STANDING,0.77
530,12,SITTING,0.74
530,13,STANDING,0.85
530,14,STANDING,0.79
530,15,SITTING,0.41
530,9,SITTING,0.82
530,18,SITTING,0.67
530,19,STANDING,0.32
530,16,SITTING,0.45
531,1,SITTING,0.89
531,2,SITTING,0.88
531,3,SITTING,0.87
531,4,SITTING,0.86
531,5,STANDING,0.89
531,6,SITTING,0.84
531,7,SITTING,0.88
531,8,SITTING,0.81
531,10,SITTING,0.65
531,11,STANDING,0.78
531,12,SITTING,0.76
531,13,STANDING,0.85
531,14,STANDING,0.52
531,15,SITTING,0.41
531,9,SITTING,0.83
531,18,SITTING,0.67
531,19,STANDING,0.37
531,16,SITTING,0.6
532,1,SITTING,0.89
532,2,SITTING,0.89
532,3,SITTING,0.87
532,4,SITTING,0.86
532,5,STANDING,0.89
532,6,SITTING,0.84
532,7,SITTING,0.89
532,8,SITTING,0.82
532,10,SITTING,0.79
532,11,STANDING,0.76
532,12,SITTING,0.75
532,13,STANDING,0.85
532,14,STANDING,0.76
532,15,SITTING,0.41
532,9,SITTING,0.82
532,18,SITTING,0.67
532,19,STANDING,0.35
532,16,SITTING,0.47
533,1,SITTING,0.89
533,2,SITTING,0.89
533,3,SITTING,0.86
533,4,SITTING,0.86
533,5,STANDING,0.89
533,6,SITTING,0.84
533,7,SITTING,0.89
533,8,SITTING,0.81
533,10,SITTING,0.74
533,11,STANDING,0.75
533,12,SITTING,0.76
533,13,STANDING,0.85
533,14,STANDING,0.82
533,15,SITTING,0.4
533,9,SITTING,0.82
533,18,SITTING,0.64
533,19,STANDING,0.3
533,16,SITTING,0.48
534,1,SITTING,0.89
534,2,SITTING,0.89
534,3,SITTING,0.83
534,4,SITTING,0.87
534,5,STANDING,0.89
534,6,SITTING,0.85
534,7,SITTING,0.88
534,8,SITTING,0.82
534,10,SITTING,0.73
534,11,STANDING,0.75
534,12,SITTING,0.75
534,13,STANDING,0.85
534,14,STANDING,0.72
534,15,SITTING,0.44
534,9,SITTING,0.83
534,18,SITTING,0.69
534,19,STANDING,0.31
534,16,SITTING,0.52
535,1,SITTING,0.89
535,2,SITTING,0.9
535,3,SITTING,0.83
535,4,SITTING,0.87
535,5,STANDING,0.89
535,6,SITTING,0.85
535,7,SITTING,0.89
535,8,SITTING,0.81
535,10,SITTING,0.72
535,11,STANDING,0.77
535,12,SITTING,0.73
535,13,STANDING,0.85
535,14,STANDING,0.82
535,15,SITTING,0.42
535,9,SITTING,0.83
535,18,SITTING,0.71
535,19,STANDING,0.3
535,16,SITTING,0.58
536,1,SITTING,0.9
536,2,SITTING,0.89
536,3,SITTING,0.85
536,4,SITTING,0.86
536,5,STANDING,0.89
536,6,SITTING,0.84
536,7,SITTING,0.88
536,8,SITTING,0.82
536,10,SITTING,0.73
536,11,STANDING,0.76
536,12,SITTING,0.73
536,13,STANDING,0.85
536,14,STANDING,0.86
536,15,SITTING,0.44
536,9,SITTING,0.83
536,18,SITTING,0.69
536,19,STANDING,0.26
536,16,SITTING,0.33
537,1,SITTING,0.89
537,2,SITTING,0.89
537,3,SITTING,0.85
537,4,SITTING,0.86
537,5,STANDING,0.89
537,6,SITTING,0.84
537,7,SITTING,0.88
537,8,SITTING,0.82
537,10,SITTING,0.76
537,11,STANDING,0.75
537,12,SITTING,0.74
537,13,STANDING,0.85
537,14,STANDING,0.84
537,15,SITTING,0.43
537,9,SITTING,0.83
537,18,SITTING,0.68
537,19,STANDING,0.26
537,16,SITTING,0.4
538,1,SITTING,0.89
538,2,SITTING,0.9
538,3,SITTING,0.86
538,4,SITTING,0.86
538,5,STANDING,0.89
538,6,SITTING,0.85
538,7,SITTING,0.89
538,8,SITTING,0.82
538,10,SITTING,0.75
538,11,STANDING,0.75
538,12,SITTING,0.75
538,13,STANDING,0.84
538,14,STANDING,0.85
538,15,SITTING,0.44
538,9,SITTING,0.82
538,18,SITTING,0.65
538,19,STANDING,0.22
538,16,SITTING,0.18
539,1,SITTING,0.88
539,2,SITTING,0.89
539,3,SITTING,0.85
539,4,SITTING,0.86
539,5,STANDING,0.88
539,6,SITTING,0.85
539,7,SITTING,0.89
539,8,SITTING,0.82
539,10,SITTING,0.74
539,11,STANDING,0.78
539,12,SITTING,0.75
539,13,STANDING,0.85
539,14,STANDING,0.81
539,15,SITTING,0.43
539,9,SITTING,0.83
539,18,SITTING,0.65
539,19,STANDING,0.2
539,16,SITTING,0.24
540,1,SITTING,0.88
540,2,SITTING,0.9
540,3,SITTING,0.86
540,4,SITTING,0.86
540,5,STANDING,0.88
540,6,SITTING,0.84
540,7,SITTING,0.88
540,8,SITTING,0.81
540,10,SITTING,0.76
540,11,STANDING,0.75
540,12,SITTING,0.76
540,13,STANDING,0.85
540,14,STANDING,0.77
540,15,SITTING,0.47
540,9,SITTING,0.83
540,18,SITTING,0.65
540,19,STANDING,0.18
540,16,SITTING,0.24
541,1,SITTING,0.87
541,2,SITTING,0.9
541,3,SITTING,0.87
541,4,SITTING,0.83
541,5,STANDING,0.87
541,6,SITTING,0.88
541,7,SITTING,0.87
541,8,SITTING,0.81
541,10,SITTING,0.77
541,11,STANDING,0.77
541,12,SITTING,0.78
541,13,STANDING,0.85
541,14,STANDING,0.58
541,15,SITTING,0.39
541,9,SITTING,0.79
541,18,SITTING,0.68
541,16,SITTING,0.18
542,1,SITTING,0.86
542,2,SITTING,0.9
542,3,SITTING,0.87
542,4,SITTING,0.82
542,5,STANDING,0.87
542,6,SITTING,0.88
542,7,SITTING,0.89
542,8,SITTING,0.81
542,10,SITTING,0.75
542,11,STANDING,0.77
542,12,SITTING,0.79
542,13,STANDING,0.85
542,14,STANDING,0.58
542,15,SITTING,0.4
542,9,SITTING,0.79
542,18,SITTING,0.69
543,1,SITTING,0.87
543,2,SITTING,0.9
543,3,SITTING,0.87
543,4,SITTING,0.82
543,5,STANDING,0.88
543,6,SITTING,0.88
543,7,SITTING,0.87
543,8,SITTING,0.82
543,10,SITTING,0.75
543,11,STANDING,0.76
543,12,SITTING,0.79
543,13,STANDING,0.85
543,14,STANDING,0.5
543,15,SITTING,0.41
543,9,SITTING,0.8
543,18,SITTING,0.68
544,1,SITTING,0.88
544,2,SITTING,0.9
544,3,SITTING,0.86
544,4,SITTING,0.82
544,5,STANDING,0.87
544,6,SITTING,0.88
544,7,SITTING,0.88
544,8,SITTING,0.82
544,10,SITTING,0.72
544,11,STANDING,0.76
544,12,SITTING,0.79
544,13,STANDING,0.85
544,14,STANDING,0.54
544,15,SITTING,0.4
544,9,SITTING,0.75
544,18,SITTING,0.66
545,1,SITTING,0.83
545,2,SITTING,0.9
545,3,SITTING,0.86
545,4,SITTING,0.82
545,5,STANDING,0.87
545,6,SITTING,0.88
545,7,SITTING,0.86
545,8,SITTING,0.82
545,10,SITTING,0.65
545,11,STANDING,0.76
545,12,SITTING,0.8
545,13,STANDING,0.85
545,14,STANDING,0.55
545,15,SITTING,0.4
545,9,SITTING,0.78
545,18,SITTING,0.69
546,1,SITTING,0.83
546,2,SITTING,0.9
546,3,SITTING,0.86
546,4,SITTING,0.82
546,5,STANDING,0.87
546,6,SITTING,0.88
546,7,SITTING,0.86
546,8,SITTING,0.82
546,10,SITTING,0.67
546,11,STANDING,0.76
546,12,SITTING,0.79
546,13,STANDING,0.85
546,14,STANDING,0.45
546,15,SITTING,0.39
546,9,SITTING,0.81
546,18,SITTING,0.69
547,1,SITTING,0.84
547,2,SITTING,0.89
547,3,SITTING,0.85
547,4,SITTING,0.83
547,5,STANDING,0.86
547,6,SITTING,0.88
547,7,SITTING,0.85
547,8,SITTING,0.82
547,10,SITTING,0.71
547,11,STANDING,0.76
547,12,SITTING,0.77
547,13,STANDING,0.84
547,14,STANDING,0.59
547,15,SITTING,0.39
547,9,SITTING,0.72
547,18,SITTING,0.64
548,1,SITTING,0.85
548,2,SITTING,0.89
548,3,SITTING,0.85
548,4,SITTING,0.83
548,5,STANDING,0.86
548,6,SITTING,0.88
548,7,SITTING,0.85
548,8,SITTING,0.82
548,10,SITTING,0.69
548,11,STANDING,0.77
548,12,SITTING,0.77
548,13,STANDING,0.84
548,14,STANDING,0.81
548,15,SITTING,0.44
548,9,SITTING,0.76
548,18,SITTING,0.66
549,1,SITTING,0.81
549,2,SITTING,0.9
549,3,SITTING,0.84
549,4,SITTING,0.83
549,5,STANDING,0.85
549,6,SITTING,0.88
549,7,SITTING,0.87
549,8,SITTING,0.82
549,10,SITTING,0.68
549,11,STANDING,0.76
549,12,SITTING,0.76
549,13,STANDING,0.82
549,14,STANDING,0.84
549,15,SITTING,0.43
549,9,SITTING,0.77
549,18,SITTING,0.65
550,1,SITTING,0.84
550,2,SITTING,0.9
550,3,SITTING,0.86
550,4,SITTING,0.82
550,5,STANDING,0.87
550,6,SITTING,0.88
550,7,SITTING,0.84
550,8,SITTING,0.82
550,10,SITTING,0.71
550,11,STANDING,0.76
550,12,SITTING,0.76
550,13,STANDING,0.83
550,14,STANDING,0.88
550,15,SITTING,0.41
550,9,SITTING,0.78
550,18,SITTING,0.69
551,1,SITTING,0.84
551,2,SITTING,0.89
551,3,SITTING,0.85
551,4,SITTING,0.83
551,5,STANDING,0.87
551,6,SITTING,0.88
551,7,SITTING,0.84
551,8,SITTING,0.82
551,10,SITTING,0.74
551,11,STANDING,0.77
551,12,SITTING,0.79
551,13,STANDING,0.84
551,14,STANDING,0.9
551,15,SITTING,0.44
551,9,SITTING,0.69
551,18,SITTING,0.69
552,1,SITTING,0.85
552,2,SITTING,0.89
552,3,SITTING,0.84
552,4,SITTING,0.83
552,5,STANDING,0.87
552,6,SITTING,0.88
552,7,SITTING,0.83
552,8,SITTING,0.81
552,10,SITTING,0.76
552,11,STANDING,0.77
552,12,SITTING,0.79
552,13,STANDING,0.83
552,14,STANDING,0.89
552,15,SITTING,0.46
552,9,SITTING,0.73
552,18,SITTING,0.68
553,1,STANDING,0.85
553,2,SITTING,0.9
553,3,SITTING,0.85
553,4,SITTING,0.82
553,5,SITTING,0.86
553,6,SITTING,0.88
553,7,SITTING,0.67
553,8,SITTING,0.83
553,10,SITTING,0.82
553,11,STANDING,0.78
553,12,SITTING,0.79
553,13,STANDING,0.84
553,14,STANDING,0.89
553,15,SITTING,0.47
553,9,SITTING,0.79
553,18,SITTING,0.71
554,1,STANDING,0.85
554,2,SITTING,0.9
554,3,SITTING,0.85
554,4,SITTING,0.82
554,5,SITTING,0.86
554,6,SITTING,0.88
554,7,SITTING,0.83
554,8,SITTING,0.83
554,10,SITTING,0.83
554,11,STANDING,0.76
554,12,SITTING,0.78
554,13,STANDING,0.84
554,14,STANDING,0.9
554,15,SITTING,0.47
554,9,SITTING,0.79
554,18,SITTING,0.72
555,1,STANDING,0.85
555,2,SITTING,0.9
555,3,SITTING,0.85
555,4,SITTING,0.83
555,5,SITTING,0.85
555,6,SITTING,0.88
555,7,SITTING,0.82
555,8,SITTING,0.83
555,10,SITTING,0.8
555,11,SITTING,0.77
555,12,SITTING,0.78
555,13,STANDING,0.84
555,14,STANDING,0.9
555,15,SITTING,0.46
555,9,SITTING,0.75
555,18,SITTING,0.73
556,1,STANDING,0.83
556,2,SITTING,0.89
556,3,SITTING,0.86
556,4,SITTING,0.74
556,5,SITTING,0.84
556,6,SITTING,0.82
556,7,SITTING,0.74
556,8,SITTING,0.81
556,10,SITTING,0.73
556,11,SITTING,0.79
556,12,SITTING,0.8
556,13,STANDING,0.83
556,14,STANDING,0.9
556,15,SITTING,0.43
556,9,SITTING,0.6
556,18,SITTING,0.68
557,1,STANDING,0.84
557,2,SITTING,0.89
557,3,SITTING,0.85
557,4,SITTING,0.77
557,5,SITTING,0.89
557,6,SITTING,0.85
557,7,SITTING,0.7
557,8,SITTING,0.81
557,10,SITTING,0.72
557,11,SITTING,0.8
557,12,SITTING,0.79
557,13,STANDING,0.83
557,14,STANDING,0.91
557,15,SITTING,0.43
557,9,SITTING,0.66
557,18,SITTING,0.68
558,1,STANDING,0.84
558,2,SITTING,0.88
558,3,SITTING,0.85
558,4,SITTING,0.75
558,5,SITTING,0.9
558,6,SITTING,0.85
558,7,SITTING,0.75
558,8,SITTING,0.81
558,10,SITTING,0.72
558,11,SITTING,0.8
558,12,SITTING,0.8
558,13,STANDING,0.83
558,14,STANDING,0.9
558,15,SITTING,0.45
558,9,SITTING,0.67
558,18,SITTING,0.7
559,1,STANDING,0.84
559,2,SITTING,0.88
559,3,SITTING,0.85
559,4,SITTING,0.76
559,5,SITTING,0.9
559,6,SITTING,0.84
559,7,SITTING,0.53
559,8,SITTING,0.81
559,10,SITTING,0.69
559,11,SITTING,0.8
559,12,SITTING,0.81
